questions,lang,keywords
Dans quels conflits militaires a participé Lawrence d'Arabie?,fr,"Lawrence d'Arabie, conflits militaires"
Bij welke militaire conflicten was Lawrence of Arabia betrokken?,nl,"militair conflict, Lawrence of Arabia"
În care conflicte militare a participat Lawrence al Arabiei?,ro,"Lawrence al Arabiei, conflict militar"
Who developed Minecraft?,en,"Minecraft, develop"
چه کسی ماینکرفت را ساخت؟,fa,ماینکرفت، ساخت
Wer hat Minecraft entwickelt?,de,"Minecraft, Entwickler"
¿Quién desarrolló Minecraft?,es,"Minecraft, desarrolló"
Chi ha sviluppato Minecraft?,it,"Minecraft, sviluppare"
Qui a dévelopé Minecraft?,fr,"dévelopé, Minecraft"
Wie ontwikkelde Minecraft?,nl,"Minecraft, ontwikkeld"
Cine a dezvoltat Minecraft?,ro,"Minecraft, dezvolta"
What is the melting point of copper?,en,"copper, melting point"
نقطه ذوب مس چند است؟,fa,نقطه ذوب، مس
Wo liegt der Schmelzpunkt von Kupfer?,de,"Kupfer, Schmelzpunkt"
¿Cúal es el punto de fusión del cobre?,es,"cobre, punto de fusión"
Qual è il punto di fusione del rame?,it,"rame, punto di fusione"
Quel est le point de fusion du cuivre?,fr,"point de fusion, cuivre"
Wat is het smeltpunt van koper?,nl,"smeltpunt, koper"
Care este punctul de topire al cuprului?,ro,"cupru, punct de topire"
Give me all sister cities of Brno.,en,"Brno, sister city"
تمام شهرهای خواهر برنو را لیست کن.,fa,شهرهای خواهر، برنو
Gib mir alle Partnerstädte von Brno.,de,"Brno, Partnerstadt"
Dame las ciudades hermanadas con Brno.,es,"ciudades hermanadas, Brno"
Dammi tutte le città gemellate con Brno.,it,"Brno, città gemellata"
Quels sont les villes jumelles de Brno?,fr,"villes jumelles, Brno"
Geef alle zustersteden van Brno.,nl,"zusterstad, Brno"
Dă-mi toate orașele înfrățite cu Brno.,ro,"Brno, oraș înfrățit"
How many inhabitants does Maribor have?,en,"Maribor, inhabitants"
ماریبور چه تعداد سکنه دارد؟,fa,ماریبور، سکنه
Wieviele Einwohner hat Maribor?,de,"Maribor, Einwohner"
¿Cuántos habitantes tiene Maribor?,es,"Maribor, habitantes"
Quanti abitanti ha Maribor?,it,"Maribor, abitanti"
Combien d'habitants a Maribor?,fr,"nombre d'habitants, Maribor"
Hoeveel inwoners heeft Maribor?,nl,"Maribor, inwoners"
Câți locuitori are Maribor?,ro,"Maribor, locuitori"
Give me all companies in Munich.,en,"company, Munich"
تمام شرکت های مونیخ را لیست کن.,fa,شرکت های، مونیخ
Gib mir alle Unternehmen in München.,de,"Unternehmen, München"
Dame todas las empresas de Munich?,es,"empresas, Munich"
Dammi tutte le aziende di Monaco.,it,"aziende, Monaco"
Donnes moi toutes les entreprises de Munich.,fr,"entreprises, Munich"
Noem alle bedrijven in München.,nl,"München, bedrijf"
Dă-mi toate companiile din München,ro,"companie, München"
How tall is Amazon Eve?,en,"Amazon Eve, tall"
قد آمازون ایو چقدر است؟,fa,قد، آمازون ایو
Wie groß ist Amazon Eve?,de,"Amazon Eve, groß"
¿Cómo de alta es Amazon Eve?,es,"Amazon Eve, altura"
Quanto è alta Amazon Eve?,it,"Amazon Eve, altezza"
Quelle est la taille de Amazon Eve?,fr,"taille, Amazon Eve"
Hoe lang is Amazon Eve?,nl,"lengte, Amazon Eve"
Ce înălțime are Amazon Eve?,ro,"Amazon Eve, înălțime"
List all games by GMT.,en,"game, GMT"
تمام بازی های جی.ام.تی را لیست کن.,fa,بازی های، جی.ام.تی
Liste alle Spiele von GMT auf.,de,"Spiel, GMT"
Dame todos los juegos de GMT.,es,"juegos, GMT"
Elenca tutti i giochi di GMT.,it,"gioco, GMT"
Donne-moi tous les jeux de GMT.,fr,"jeux, GMT"
Noem alle spelen van GMT.,nl,"spel, GMT"
Enumeră toate jocurile de GMT,ro,"joc, GMT"
Who founded Intel?,en,"Intel, founded"
چه کسی اینتل را تاسیس کرد؟,fa,اینتل، تاسیس
Wer hat Intel gegründet?,de,"Intel, gründen"
¿Quién fundó Intel?,es,"Intel, fundación"
Chi ha fondato Intel?,it,"Intel, fondatore"
Qui a fondé Intel?,fr,"fondé, Intel"
Wie is de oprichter van Intel?,nl,"oprichter, Intel"
Cine a fondat Intel?,ro,"Intel, fondat"
Who is the husband of Amanda Palmer?,en,"Amanda Palmer, husband"
چه کسی شوهر آماندا پالمر است؟,fa,شوهر، آماندا پالمر
Wer ist der Mann von Amanda Palmer?,de,"Amanda Palmer, Mann"
¿Quién es el marido de Amanda Palmer?,es,"Amanda Palmer, marido"
Chi è il marito di Amanda Palmer?,it,"Amanda Palmer, marito"
Qui est l'épou d'Amanda Palmer?,fr,"épou, Amanda Palmer"
Wie is de echtgenoot van Amanda Palmer?,nl,"Amanda Palmer, echtgenoot"
Cine este soțul Amandei Palmer?,ro,"Amanda Palmer, soț"
Give me all breeds of the German Shepherd dog.,en,"breed, German Shepherd dog"
تمام گونه های سگ ژرمن شپرد را لیست کن.,fa,گونه، سگ ژرمن شپرد
Gib mir alle Schäferhundrassen.,de,Schäferhundrasse
Dame todas las razas de pastor alemán.,es,razas de pastor alemán
Dammi tutte le razze del pastore tedesco.,it,"razza, pastore tedesco"
Donnes-moi toutes les races de bergers allemands.,fr,"races, bergers allemands"
Noem alle soorten Duitse herders.,nl,"Duitse herder, soort"
Dă-mi toate rasele câinelui Ciobănesc German.,ro,"rasă, câine Ciobănesc German"
Which cities does the Weser flow through?,en,"Weser, flow through, city"
وزر از چه شهرهایی می گذرد؟,fa,وزر، شهرهایی، می گذرد
Durch welche Städte fließt die Weser?,de,"Weser, fließen, Stadt"
¿Por qué ciudades pasa el río Weser?,es,"cuidad, pasa, Weser"
Attraverso quali città scorre il fiume Weser?,it,"città, scorrere, fiume Weser"
Quels sont les villes traversées par la Weser?,fr,"villes, traverser, Weser"
Door welke steden loopt de Weser?,nl,"stad, loopt door, Weser"
Ce orașe străbate Weserul?,ro,"Weser, străbate, oraș"
Which countries are connected by the Rhine?,en,"Rhine, country"
چه کشورهایی توسط راین به هم متصل شده اند؟,fa,کشور، راین
Welche Länder verbindet der Rhein?,de,"Rhein, Land"
¿Qué países une el Rhin?,es,"Rhin, une, países"
Quali stati sono collegati dal Reno?,it,"Reno, collegare, stati"
Quels sont les pays connectés pas le Rhin?,fr,"pays connectés, Rhin"
Welke landen worden door de Rijn verbonden?,nl,"land, Rijn"
Ce țări sunt unite de Rin?,ro,"Rin, țară"
Which professional surfers were born in Australia?,en,"professional surfer, born, Australia"
چه موج سواران حرفه ای در استرالیا متولد شدند؟,fa,موج سواران حرفه ای، استرالیا، متولد
Welche Profisurfer wurden in Australien geboren?,de,"Profisurfer, geboren, Australien"
¿Qué surfistas profesionales nacieron en Australia?,es,"surfista profesional, nacido, Australia"
Quali surfisti professionisti sono nati in Australia?,it,"surfista professionista, nato, Australia"
Quels surfeurs professionels sont nés en Australie?,fr,"surfeurs professionels, Australie"
Welke professionele surfers werden geboren in Australië?,nl,"professionele surfer, Australië"
Ce surferi profesioniști s-au născut în Australia?,ro,"surfer profesionist, născut, Australia"
What is the average temperature on Hawaii?,en,"Hawaii, average temperature"
میانگین دما در هاوایی چقدر است؟,fa,میانگین دما، هاوایی
Was ist die Durchschnittstemperatur auf Hawaii?,de,"Hawaii, Durchschnittstemperatur"
¿Cuál es la temperature media en Hawaii?,es,"temperature media, Hawayii"
Qual è la temperatura media nelle Hawaii?,it,"temperatura media, Hawaii"
Quelle est la température moyenne à Hawaii?,fr,"température moyenne, Hawaii"
Wat is de gemiddelde temperatuur op Hawaii?,nl,"gemiddelde temperatuur, Hawaii"
Care este temperatura medie în Hawaii?,ro,"Hawaii, temperatura medie"
In which UK city are the headquarters of the MI6?,en,"MI6, headquarters, city, UK"
مقر ام.آی.6 در کدام شهر بریتانیا است؟,fa,مقر، ام.آی.6، شهر، بریتانیا
In welcher Stadt im Vereinigten Königreich ist das Hauptquartier des MI6?,de,"MI6, Hauptquartier, Stadt, Vereinigtes Königreich"
¿En qué ciudad del reino unido se encuentra el cuartel genetal del MI6?,es,"MI6, cuartel general, ciudad, reino unido"
In quale città del Regno Unito si trova il quartier generale del MI6?,it,"MI6, quartier generale, città, Regno Unito"
Dans quelle ville anglaise se trouvent les quartiers genéraux du MI6?,fr,"ville anglaise, quartiers genéraux, MI6"
In welke Britse stad is het hoofdkwartier van MI6 gevestigd?,nl,"MI6, hoofdkwartier, Britse stad"
În care oraș din Regatul Unit se află cartierul general al MI6?,ro,"MI6, cartier general, oraș, Regatul Unit"
Which weapons did Heckler & Koch develop?,en,"Heckler & Koch, develop, weapon"
هکلر و کخ جه سلاح هایی را ساخت؟,fa,هکلر و کخ، سلاح، ساخت
Welche Waffen hat Heckler & Koch entwickelt?,de,"Uzi, Erfinder, Waffe"
¿Qué armas crearon Heckler y Koch?,es,"Uzi, inventor, otras armas"
Quali armi sono state create da Heckler & Koch?,it," Heckler & Koch, creare, armi"
Quels autres armes ont été developées par l'inventeur de l'Uzi?,fr,"armes, developées, inventeur de l'Uzi"
Welke wapens heeft Heckler & Koch ontwikkeld?,nl,"Heckler & Koch, uitvinder, wapens"
Ce alte arme a realizat Heckler & Koch?,ro,"Heckler & Koch, realiza, armă"
Who created Goofy?,en,"created, Goofy"
چه کسی گوفی را ساخت؟,fa,گوفی، ساخت
Wer hat Goofy erfunden?,de,"erfinden, Goofy"
¿Quién es el creador de Goofy?,es,"creador, Goofy"
Chi è il creatore di Pippo?,it,"creatore, Pippo"
Qui est le créateur de Goofy?,fr,"Goofy, créateur"
Wie bedacht Goofy?,nl,"bedenker, Goofy"
Cine l-a creat pe Goofy?,ro,"creat, Goofy"
Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?,en,"Cuban Missile Crisis, earlier, Bay of Pigs Invasion"
آیا بحران موشکی کوبا قبل از عملیات خلیج خوک ها بود؟,fa,بحران موشکی کوبا، قبل، عملیات خلیج خوک ها
War die Kubakrise vor der Schweinebuchtinvasion?,de,"Kubakrise, vor, Schweinebuchtinvasion"
¿Fué la crisis de cuba antes de la invasión de bahía de cochinos?,es,"crísis de cuba, anterior a la invasión de bahía de cochinos?"
La crisi dei missili di Cuba avvenne prima dello sbarco nella Baia dei Porci?,it,"Crisi dei missili di Cuba, precedente, sbarco nella Baia dei Porci"
La crise des missiles de Cuba a-t-elle eu lieu avant the débarquement de la baie des Cochons?,fr,"Débarquement de la baie des Cochons, crise des missiles de Cuba"
Was de Cubacrisis eerder dan de invasie in de Varkensbaai?,nl,"Cubacrisis, eerder dan, invasie in de Varkensbaai"
A avut loc mai devreme Criza rachetelor din Cuba decât Invazia din Golful Porcilor?,ro,"Criza rachetelor din Cuba, mai devreme, Invazia din Golful Porcilor"
Give me all islands that belong to Japan.,en,"islands, Japan"
تمام جزایر متعلق به ژاپن را لیست کن.,fa,جزایر، ژاپن
"Gib mir alle Inseln, die zu Japan gehören.",de,"Inseln, Japan"
Dame todas la islas que pertenezcan a Japón.,es,"islias, Japón"
Dammi tutte le isole che appartengono al Giappone.,it,"isole, Giappone"
Donnes-moi toutes les îles qui appartiennent aux Japon.,fr,"îles, Japon"
Geef alle eilanden die behoren tot Japan.,nl,"eilanden, Japan"
Dă-mi toate insulele care aparțin Japoniei.,ro,"insule, Japonia"
Who invented the zipper?,en,"invent, zipper"
زیپ را چه کسی اختراع کرد؟,fa,زیپ، اختراع
Wer hat den Reisverschluss erfunden?,de,"erfinden, Reisverschluss"
¿Quién inventó la cremallera?,es,"inventor, cremallera"
Chi ha inventato la cerniera lampo?,it,"inventare, cerniera lampo"
Qui a inventé la fermeture éclair?,fr,"inventé, fermeture éclair"
Wie heeft de ritssluiting uitgevonden?,nl,"ritssluiting, uitvinder"
Cine a inventat fermoarul?,ro,"inventa, fermoar"
What is the ruling party in Lisbon?,en,"Lisbon, ruling party"
حزب حاکم در لیسبون کدام است؟,fa,حزب حاکم، لیسبون
Welche Partei regiert in Lissabon?,de,"Lissabon, regieren, Partei"
¿Qué partido gobierna en Lisboa?,es,"Lisboa, gobierna, partido"
Qual è il partito che governa Lisbona?,it,"Lisbona, governa, partito"
Quel est le parti au pouvoir à Lisbonne?,fr,"parti au pouvoir, Lisbonne"
Welke partij is aan de macht in Lissabon?,nl,"Lissabon, partij, aan de macht"
Care este partidul la putere în Lisabona?,ro,"Lisabona, partid la putere"
What are the nicknames of San Francisco?,en,"San Francisco, nickname"
اسم های مستعار سانفرانسیسکو چیست؟,fa,اسم های مستعار، سانفرانسیسکو
Was sind die Spitznamen von San Francisco?,de,"San Francisco, Spitzname"
¿Cuál es el apodo de San Francisco?,es,"San Francisco, apodo"
Quali sono i soprannomi di San Francisco?,it,"San Francisco, soprannome"
Quels sont les surnoms de San Francisco?,fr,"surnoms, San Francisco"
Wat zijn bijnamen van San Francisco?,nl,"bijnaam, San Francisco"
Care sunt poreclele pentru San Francisco?,ro,"San Francisco, poreclă"
Which Greek goddesses dwelt on Mount Olympus?,en,"Greek goddess, dwell, Mount Olympys"
کدام الهه یونان در کوه المپ سکنی داشت؟,fa,الهه یونان، کوه المپ، سکنی
Welche griechischen Göttinnen bewohnten den Olymp?,de,"griechische Göttin, bewohnen, Olymp"
¿Qué diosas griegas habitan el Olimpo?,es,"diosas griegas, habitan, Olimpo"
Quale dea greca risiedeva sul monte Olimpo?,it,"dea, greca, risiedere, Olimpo"
Quelles déesses grecques habitent sur l'Olympe?,fr,"déesses grecques, habitent, Olympe"
Welke Griekse godinnen woonden op de Olympus?,nl,"Griekse godin, bewonen, Olympus"
 Care zeiță greacă a locuit pe Muntele Olimp?,ro,"zeiță greacă, locui, Muntele Olimp"
When were the Hells Angels founded?,en,"Hells Angels, founded"
هلس آنگلس کی تاسیس شد؟,fa,هلس آنگلس، تاسیس
Wann wurden die Hells Angels gegründet?,de,"Hells Angels, gründen"
¿Cúando se fundaron los Hells Angels?,es,"Hells Angels, fundación"
Quando si sono formati gli Hells Angels?,it,"Hells Angels, formati"
Quand ont-été fondé les Hells Angels?,fr,"fondé, Hells Angels"
Wanneer zijn de Hells Angels opgericht?,nl,"Hells Angels, opgericht"
Când a fost înființată Hell Angels?,ro,"Hell Angels, înființat"
Give me all Apollo 14 astronauts.,en,"astronaut, Apollo 14"
تمام فضانوردان آپولو 14 را لیست کن.,fa,فضانوردان، آپولو 14
Gib mir alle Apollo-14-Astronauten.,de,"Astronaut, Apollo 14"
Dame todos los astronautas de Apolo 14?,es,"astronautas, Apolo 14"
